CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
400419,49,Male,18,28,4,18,Basic,Annual,885.86,30,0
400420,40,Male,55,25,1,11,Standard,Annual,575.21,5,0
400421,37,Male,49,29,0,14,Premium,Annual,512.74,16,0
400422,41,Female,60,6,0,7,Standard,Quarterly,725.68,9,0
400423,30,Female,8,28,3,17,Standard,Annual,988.4,15,0
400424,32,Male,20,27,3,19,Standard,Annual,720.02,20,0
400425,41,Male,41,3,3,20,Premium,Annual,706.36,4,0
400426,44,Male,35,6,3,18,Standard,Annual,732.05,26,0
400427,41,Male,53,11,3,9,Basic,Quarterly,807.31,14,0
400428,20,Male,56,22,2,7,Basic,Annual,700.63,11,0
400429,50,Male,39,17,0,0,Basic,Quarterly,774.85,10,0
400430,41,Male,60,11,4,20,Standard,Annual,982.24,25,0
400431,29,Male,54,14,2,10,Basic,Annual,651.08,24,0
400432,34,Female,25,29,1,18,Standard,Quarterly,511.54,7,0
400433,49,Male,52,3,2,2,Premium,Annual,587.68,29,0
400434,36,Male,4,2,2,16,Standard,Annual,577.3,13,0
400435,43,Male,9,5,4,15,Basic,Annual,534.61,17,0
400436,45,Male,14,12,4,5,Standard,Annual,851.33,5,0
400437,35,Male,54,6,0,13,Standard,Annual,524.56,30,0
400438,49,Male,26,15,1,8,Standard,Annual,637.47,8,0
400439,32,Male,54,9,0,10,Premium,Quarterly,648.95,10,0
400440,33,Male,8,16,3,3,Basic,Annual,882.2,26,0
400441,29,Female,45,23,0,18,Standard,Quarterly,855.22,13,0
400442,42,Female,25,13,0,1,Basic,Quarterly,966.31,12,0
400443,37,Female,12,10,2,9,Basic,Annual,815.39,7,0
400444,42,Male,17,15,3,12,Basic,Quarterly,772.36,20,0
400445,27,Male,48,1,1,17,Premium,Annual,706.24,27,0
400446,24,Male,23,28,0,6,Standard,Quarterly,685.39,14,0
400447,39,Male,57,15,2,16,Premium,Quarterly,676.44,5,0
400448,26,Male,56,13,1,7,Premium,Quarterly,999.95,22,0
400449,32,Male,16,26,3,6,Standard,Annual,588.89,20,0
400450,32,Female,33,29,3,15,Standard,Annual,992.16,3,0
400451,21,Male,52,24,2,17,Standard,Annual,511.3,20,0
400452,34,Female,36,26,3,12,Basic,Annual,504.71,8,0
400453,30,Male,42,10,3,4,Standard,Quarterly,807.51,1,0
400454,30,Female,9,8,1,19,Premium,Quarterly,812.23,7,0
400455,28,Female,45,14,1,7,Basic,Annual,520.09,11,0
400456,40,Male,32,17,4,0,Basic,Quarterly,759.12,28,0
400457,49,Male,27,25,2,10,Premium,Annual,952.09,16,0
400458,46,Female,57,8,1,20,Basic,Quarterly,661.83,8,0
400459,41,Male,57,4,3,14,Basic,Annual,519.27,23,0
400460,48,Female,29,18,2,6,Standard,Annual,872.45,13,0
400461,40,Male,58,29,0,7,Standard,Quarterly,771.91,16,0
400462,26,Male,9,20,0,20,Standard,Annual,711.81,3,0
400463,45,Female,35,26,1,14,Premium,Annual,657.18,1,0
400464,32,Female,39,20,3,19,Standard,Quarterly,593.69,8,0
400465,25,Male,47,13,1,0,Basic,Annual,981.84,27,0
400466,39,Female,14,15,1,19,Basic,Annual,757.55,6,0
400467,48,Male,14,20,0,15,Premium,Annual,871.64,7,0
400468,23,Female,32,28,1,7,Standard,Annual,855.32,8,0
400469,18,Male,46,19,0,7,Basic,Quarterly,812.2,3,0
400470,35,Female,31,22,2,3,Standard,Annual,871.46,4,0
400471,32,Female,59,30,0,5,Premium,Quarterly,642.55,14,0
400472,25,Male,32,16,1,14,Premium,Annual,759.3,10,0
400473,20,Male,8,30,0,17,Basic,Quarterly,937.38,8,0
400474,37,Male,1,9,2,3,Premium,Quarterly,755.98,18,0
400475,22,Male,40,14,2,9,Premium,Annual,925.67,16,0
400476,32,Male,30,26,1,19,Standard,Annual,924.28,20,0
400477,46,Male,1,22,1,1,Standard,Annual,582.37,20,0
400478,43,Male,38,24,1,8,Standard,Annual,596.17,7,0
400479,42,Male,48,3,2,16,Premium,Quarterly,596.1,13,0
400480,50,Male,58,21,4,8,Premium,Quarterly,781.31,6,0
400481,49,Male,1,1,4,7,Standard,Annual,680.39,19,0
400482,46,Male,19,15,1,4,Premium,Quarterly,846.03,26,0
400483,43,Male,17,27,4,14,Basic,Annual,630.9,14,0
400484,47,Male,2,29,4,18,Standard,Annual,652.49,5,0
400485,49,Female,49,23,1,5,Premium,Annual,751.04,6,0
400486,37,Male,14,18,2,12,Standard,Annual,855.37,13,0
400487,25,Female,14,18,0,10,Basic,Annual,925.66,10,0
400488,39,Female,46,19,2,7,Basic,Annual,573.91,12,0
400489,42,Male,57,22,2,3,Premium,Annual,992.03,6,0
400490,36,Male,44,5,0,1,Basic,Quarterly,617.33,5,0
400491,42,Female,42,11,2,10,Standard,Annual,896.29,15,0
400492,41,Female,33,4,0,6,Premium,Annual,853.11,10,0
400493,20,Male,50,15,0,11,Basic,Quarterly,667.62,26,0
400494,38,Female,50,29,1,10,Premium,Annual,824.05,2,0
400495,28,Male,58,12,2,1,Basic,Annual,530.21,7,0
400496,50,Male,19,27,5,5,Standard,Quarterly,744.07,30,0
400497,25,Male,49,16,0,11,Basic,Quarterly,621.64,21,0
400498,37,Female,56,20,3,20,Premium,Annual,796.95,14,0
400499,30,Female,36,14,2,6,Basic,Quarterly,564.93,15,0
400500,35,Male,11,17,0,3,Standard,Quarterly,506.61,12,0
400501,42,Male,51,8,1,17,Premium,Quarterly,834.5,25,0
400502,27,Male,51,1,0,11,Standard,Annual,668.31,1,0
400503,30,Male,37,21,0,8,Standard,Quarterly,807.39,6,0
400504,38,Female,52,22,1,13,Premium,Annual,616.86,12,0
400505,27,Male,13,18,1,11,Premium,Quarterly,605.39,5,0
400506,39,Male,55,3,2,18,Standard,Quarterly,654.03,2,0
400507,39,Male,35,18,1,8,Premium,Quarterly,737.05,16,0
400508,41,Female,50,28,1,3,Premium,Annual,914.35,15,0
400509,22,Male,42,22,2,12,Basic,Quarterly,619.86,13,0
400510,47,Female,29,28,3,10,Standard,Quarterly,578.18,7,0
400511,45,Male,37,8,4,15,Premium,Quarterly,937.64,8,0
400512,41,Male,32,19,3,2,Premium,Annual,945.55,14,0
400513,46,Male,26,5,4,16,Premium,Quarterly,508.37,10,0
400514,39,Male,19,19,3,2,Standard,Annual,847.86,6,0
400515,37,Female,38,9,1,6,Basic,Quarterly,979.93,8,0
400516,39,Female,16,24,0,7,Premium,Quarterly,728.25,4,0
400517,40,Female,48,1,4,4,Standard,Annual,738.98,11,0
400518,30,Female,57,12,0,17,Basic,Annual,824.36,6,0
400519,28,Male,6,14,1,9,Standard,Quarterly,724.52,11,0
400520,34,Male,34,16,2,0,Basic,Quarterly,935.31,28,0
400521,30,Male,51,22,3,15,Standard,Annual,969.99,4,0
400522,24,Female,38,23,0,10,Standard,Annual,768.37,5,0
400523,30,Female,49,7,2,11,Premium,Annual,590.86,11,0
400524,40,Female,41,8,3,13,Premium,Quarterly,581.37,8,0
400525,20,Male,34,26,0,9,Premium,Quarterly,805.36,14,0
400526,40,Male,4,2,1,18,Premium,Annual,997.44,5,0
400527,37,Male,1,10,0,2,Standard,Annual,772.91,14,0
400528,47,Female,14,15,0,13,Basic,Annual,853.2,3,0
400529,23,Female,32,22,1,10,Premium,Quarterly,669.43,7,0
400530,48,Female,21,25,4,9,Basic,Annual,798.62,14,0
400531,33,Male,56,19,1,4,Standard,Annual,640.01,21,0
400532,44,Male,47,1,0,13,Premium,Annual,728.15,26,0
400533,26,Male,44,23,1,17,Premium,Quarterly,511.36,1,0
400534,38,Female,8,4,0,18,Basic,Quarterly,517.93,8,0
400535,47,Male,34,12,1,3,Premium,Annual,866.55,22,0
400536,28,Female,47,25,2,9,Standard,Quarterly,579.26,4,0
400537,22,Female,42,5,1,14,Standard,Annual,511.78,11,0
400538,19,Female,10,30,1,17,Standard,Quarterly,502.17,1,0
400539,43,Female,21,11,0,17,Basic,Quarterly,786.19,6,0
400540,32,Male,24,20,3,3,Basic,Annual,563.63,7,0
400541,42,Female,48,26,3,18,Basic,Annual,953.24,12,0
400542,28,Male,45,19,0,1,Premium,Annual,664.95,1,0
400543,20,Male,49,18,1,12,Standard,Quarterly,828.72,19,0
400544,33,Male,9,19,2,14,Standard,Quarterly,699.35,2,0
400545,47,Female,32,17,3,17,Premium,Quarterly,941.28,12,0
400546,35,Female,24,27,1,14,Premium,Annual,741.94,1,0
400547,49,Male,50,2,3,10,Standard,Annual,756.95,14,0
400548,41,Male,30,27,4,2,Premium,Annual,669.99,15,0
400549,40,Female,36,10,1,3,Premium,Annual,665.38,3,0
400550,33,Female,23,16,1,10,Basic,Quarterly,708.15,2,0
400551,40,Male,58,29,4,14,Basic,Annual,807.45,14,0
400552,37,Male,50,28,2,17,Premium,Quarterly,699.14,21,0
400553,22,Male,50,11,2,15,Basic,Quarterly,651.35,8,0
400554,44,Male,54,23,4,9,Basic,Quarterly,978.16,9,0
400555,33,Male,44,28,1,6,Premium,Annual,621.85,6,0
400556,33,Female,9,10,3,8,Basic,Quarterly,960.4,3,0
400557,21,Male,54,16,1,13,Basic,Annual,523.81,18,0
400558,36,Female,58,2,1,5,Premium,Quarterly,904.64,7,0
400559,33,Female,14,15,3,5,Basic,Quarterly,951.15,3,0
400560,29,Female,36,16,1,19,Standard,Annual,525.08,1,0
400561,19,Male,19,24,0,15,Standard,Annual,925.6,5,0
400562,21,Female,49,11,0,2,Basic,Annual,847.11,9,0
400563,46,Male,48,10,4,10,Standard,Quarterly,935.85,19,0
400564,21,Male,39,6,1,12,Premium,Quarterly,939.51,30,0
400565,42,Female,25,8,2,8,Premium,Quarterly,880.82,12,0
400566,32,Male,21,19,1,5,Premium,Quarterly,599.58,26,0
400567,42,Male,40,29,1,3,Premium,Annual,968.02,29,0
400568,23,Male,45,25,1,18,Premium,Quarterly,777.29,2,0
400569,32,Female,34,14,1,15,Standard,Quarterly,958.35,11,0
400570,18,Female,58,10,0,0,Basic,Annual,714.98,1,0
400571,40,Male,42,29,0,15,Basic,Annual,695.32,18,0
400572,49,Male,51,24,4,12,Basic,Annual,543.64,27,0
400573,38,Male,31,15,2,7,Basic,Annual,656.3,8,0
400574,22,Female,34,28,1,13,Standard,Annual,880.14,14,0
400575,46,Male,25,18,0,12,Standard,Annual,862.96,7,0
400576,49,Male,58,12,1,19,Standard,Annual,712.41,24,0
400577,22,Male,48,11,0,12,Standard,Annual,937.4,24,0
400578,49,Female,59,29,4,16,Standard,Annual,810.86,5,0
400579,25,Male,42,2,1,1,Premium,Quarterly,520.7,17,0
400580,19,Male,19,24,1,13,Basic,Annual,544.4,23,0
400581,47,Female,13,30,2,18,Standard,Annual,958.33,4,0
400582,39,Male,24,18,2,10,Standard,Quarterly,587.58,3,0
400583,30,Male,39,2,0,4,Basic,Quarterly,553.68,20,0
400584,44,Male,57,11,3,20,Basic,Quarterly,986.6,23,0
400585,23,Male,20,23,1,16,Premium,Annual,995.73,15,0
400586,45,Male,8,19,0,13,Standard,Annual,847.53,17,0
400587,31,Female,58,2,0,8,Basic,Quarterly,999.32,11,0
400588,26,Female,16,22,1,16,Basic,Annual,987.98,8,0
400589,23,Male,23,18,1,2,Standard,Quarterly,746.5,1,0
400590,25,Female,59,12,2,13,Basic,Annual,595.24,8,0
400591,32,Female,59,17,2,18,Standard,Quarterly,945.01,6,0
400592,47,Female,37,6,4,4,Premium,Quarterly,543.92,8,0
400593,46,Female,57,11,2,6,Standard,Quarterly,886.55,11,0
400594,38,Female,56,20,1,11,Premium,Quarterly,687.9,12,0
400595,36,Male,26,23,1,0,Premium,Quarterly,843.29,16,0
400596,22,Male,7,29,0,0,Premium,Quarterly,920.49,5,0
400597,25,Female,10,24,2,12,Basic,Annual,659.48,13,0
400598,50,Male,44,16,0,3,Basic,Quarterly,590.89,16,0
400599,21,Female,60,18,1,19,Basic,Annual,889.55,5,0
400600,33,Female,24,24,1,16,Basic,Quarterly,936.9,12,0
400601,50,Male,48,24,4,20,Premium,Quarterly,881.25,6,0
400602,32,Male,33,12,3,17,Basic,Quarterly,884.53,3,0
400603,39,Male,40,20,3,16,Premium,Quarterly,787.53,9,0
400604,35,Male,31,20,1,20,Standard,Annual,661.44,22,0
400605,36,Male,10,1,0,6,Basic,Quarterly,673.98,19,0
400606,29,Male,32,6,0,14,Standard,Quarterly,742.79,27,0
400607,31,Male,36,20,1,16,Premium,Annual,641.7,23,0
400608,29,Male,33,24,0,0,Standard,Annual,575.83,4,0
400609,22,Male,29,28,1,3,Basic,Quarterly,655.06,12,0
400610,24,Male,50,20,0,9,Premium,Quarterly,624.31,27,0
400611,39,Male,27,20,3,7,Standard,Quarterly,591.97,25,0
400612,19,Male,59,12,0,15,Premium,Quarterly,681.3,28,0
400613,41,Male,37,15,1,5,Basic,Quarterly,937.89,14,0
400614,46,Male,46,13,4,8,Standard,Annual,597.48,4,0
400615,21,Male,25,9,0,5,Premium,Quarterly,990.67,23,0
400616,47,Male,35,2,4,3,Standard,Annual,714.85,9,0
400617,31,Male,9,16,1,19,Basic,Quarterly,924.09,27,0
400618,35,Female,42,11,1,2,Standard,Quarterly,665.22,9,0
400619,32,Male,58,5,3,13,Basic,Quarterly,960.93,8,0
400620,43,Female,50,27,3,13,Standard,Quarterly,924.66,11,0
400621,46,Female,60,10,1,3,Standard,Annual,819.79,15,0
400622,47,Male,22,25,1,13,Premium,Annual,942.53,26,0
400623,48,Male,51,20,0,19,Basic,Quarterly,995.9,22,0
400624,47,Female,35,10,4,14,Standard,Quarterly,790.11,6,0
400625,30,Female,32,4,0,5,Standard,Annual,766.19,3,0
400626,45,Male,23,16,3,20,Basic,Annual,991.86,13,0
400627,40,Male,49,2,2,4,Premium,Annual,686.19,17,0
400628,50,Male,25,9,4,18,Premium,Quarterly,821.95,4,0
400629,30,Female,56,22,1,17,Premium,Annual,546.68,12,0
400630,43,Female,44,6,0,11,Premium,Quarterly,981.66,8,0
400631,39,Female,59,13,0,12,Standard,Annual,542.38,7,0
400632,42,Male,40,5,1,1,Standard,Quarterly,953.99,29,0
400633,41,Male,41,19,3,17,Premium,Annual,966.1,27,0
400634,43,Male,48,2,3,12,Basic,Annual,725.11,12,0
400635,35,Female,21,19,0,13,Standard,Quarterly,516.3,10,0
400636,24,Male,22,30,1,20,Standard,Annual,996.1,26,0
400637,48,Male,27,21,3,1,Premium,Quarterly,540.06,20,0
400638,37,Male,6,8,0,18,Premium,Quarterly,947.04,12,0
400639,49,Male,37,14,0,15,Basic,Annual,710.1,20,0
400640,32,Male,2,19,1,6,Standard,Quarterly,827.69,17,0
400641,27,Male,31,19,0,20,Standard,Annual,772.83,9,0
400642,46,Female,9,12,2,2,Standard,Quarterly,734.8,12,0
400643,47,Male,54,30,1,15,Premium,Quarterly,509.01,3,0
400644,25,Male,42,10,1,20,Basic,Annual,674.67,2,0
400645,32,Female,49,24,2,17,Premium,Quarterly,917.66,8,0
400646,24,Female,50,13,0,9,Standard,Annual,965.92,9,0
400647,37,Male,21,15,0,16,Premium,Annual,741.21,24,0
400648,39,Male,40,23,2,15,Premium,Quarterly,625.19,12,0
400649,47,Male,59,15,0,6,Standard,Annual,933.28,13,0
400650,24,Female,58,20,0,16,Basic,Annual,591.47,12,0
400651,24,Female,9,29,2,0,Premium,Quarterly,854.42,13,0
400652,45,Male,1,29,2,6,Standard,Annual,523.12,6,0
400653,49,Male,27,24,0,5,Premium,Quarterly,803.82,15,0
400654,44,Male,33,21,0,18,Basic,Annual,680.7,18,0
400655,39,Male,49,14,1,1,Basic,Annual,901.44,14,0
400656,25,Female,50,21,1,4,Basic,Annual,924.63,9,0
400657,45,Male,27,6,1,19,Premium,Quarterly,539.09,5,0
400658,24,Female,11,19,1,6,Premium,Quarterly,942.5,9,0
400659,27,Male,35,30,0,9,Premium,Annual,723.01,5,0
400660,37,Male,51,11,1,8,Premium,Quarterly,773.69,10,0
400661,45,Male,58,21,1,19,Premium,Quarterly,562.69,3,0
400662,31,Male,25,5,2,11,Premium,Quarterly,596.26,26,0
400663,49,Male,42,30,2,19,Premium,Quarterly,645.19,26,0
400664,30,Male,51,7,3,10,Standard,Annual,505.59,28,0
400665,19,Female,50,17,0,2,Basic,Quarterly,573.6,5,0
400666,34,Male,59,4,3,6,Standard,Quarterly,905.8,15,0
400667,48,Female,13,21,0,19,Premium,Quarterly,656.34,10,0
400668,22,Male,31,13,0,6,Basic,Annual,680.04,30,0
400669,28,Male,28,27,0,15,Premium,Annual,600.17,22,0
400670,23,Male,28,25,2,19,Basic,Quarterly,559.81,30,0
400671,18,Male,46,28,0,20,Standard,Annual,812.74,16,0
400672,48,Male,23,18,1,11,Standard,Annual,582.56,16,0
400673,39,Male,32,22,3,1,Basic,Annual,530,1,0
400674,26,Male,49,30,2,0,Standard,Annual,777.01,11,0
400675,44,Male,42,28,0,3,Basic,Quarterly,547.66,11,0
400676,44,Male,35,30,4,10,Standard,Annual,991.57,8,0
400677,37,Male,11,30,0,17,Basic,Quarterly,864.67,7,0
400678,38,Male,57,7,1,17,Premium,Annual,862.58,19,0
400679,21,Female,16,29,1,19,Standard,Annual,642.86,11,0
400680,47,Male,51,4,4,1,Basic,Quarterly,973.06,30,0
400681,20,Female,58,12,0,10,Basic,Annual,827.59,9,0
400682,32,Male,34,15,3,19,Basic,Quarterly,639.68,24,0
400683,49,Male,48,21,3,0,Premium,Quarterly,680.18,22,0
400684,23,Male,15,30,0,9,Basic,Annual,980.81,30,0
400685,48,Male,16,25,0,5,Premium,Annual,506.97,25,0
400686,34,Male,42,18,0,17,Basic,Quarterly,642.46,7,0
400687,39,Female,12,27,1,10,Premium,Quarterly,505.48,11,0
400688,18,Male,35,5,1,15,Standard,Annual,650.88,30,0
400689,43,Male,38,30,3,14,Standard,Annual,644.72,28,0
400690,32,Female,52,7,3,11,Standard,Annual,518.16,2,0
400691,45,Male,38,27,3,4,Premium,Quarterly,604.01,20,0
400692,21,Male,2,27,2,5,Standard,Annual,949.16,17,0
400693,43,Male,7,27,0,13,Premium,Annual,590.91,6,0
400694,42,Female,59,15,0,5,Premium,Annual,710.26,6,0
400695,42,Male,20,14,2,20,Basic,Annual,676.09,26,0
400696,27,Female,6,19,2,15,Standard,Quarterly,908.76,6,0
400697,21,Male,34,12,1,16,Basic,Annual,517.28,12,0
400698,24,Male,49,3,0,7,Basic,Annual,501.81,22,0
400699,41,Female,1,5,0,4,Standard,Annual,631.03,15,0
400700,41,Male,14,14,2,2,Basic,Quarterly,745.44,29,0
400701,48,Male,7,1,2,7,Basic,Annual,917.53,2,0
400702,50,Male,37,24,0,1,Standard,Annual,599.22,11,0
400703,47,Female,5,23,4,18,Premium,Annual,851.28,1,0
400704,41,Female,17,19,1,15,Basic,Quarterly,740.01,12,0
400705,35,Female,48,21,0,6,Premium,Annual,791.29,2,0
400706,26,Male,2,12,0,16,Premium,Quarterly,827.92,22,0
400707,43,Male,35,12,0,17,Standard,Quarterly,669.94,23,0
400708,42,Male,10,13,1,13,Standard,Annual,997.36,29,0
400709,47,Female,45,22,4,13,Basic,Quarterly,830.1,10,0
400710,39,Male,33,14,1,12,Basic,Annual,666.51,27,0
400711,26,Male,30,8,2,10,Standard,Quarterly,567.07,4,0
400712,30,Male,55,11,1,20,Standard,Quarterly,802.77,23,0
400713,24,Male,42,6,1,16,Basic,Quarterly,920.2,10,0
400714,23,Male,25,7,2,11,Premium,Annual,546.98,6,0
400715,22,Male,4,21,1,14,Premium,Annual,972.69,4,0
400716,45,Female,43,4,3,15,Premium,Quarterly,814.03,3,0
400717,24,Male,29,18,2,2,Standard,Annual,521.18,20,0
400718,30,Male,21,28,0,8,Premium,Annual,682.63,23,0
400719,29,Male,46,1,1,6,Premium,Annual,803.52,3,0
400720,23,Male,55,11,2,18,Basic,Annual,991.23,17,0
400721,25,Male,32,30,2,13,Standard,Quarterly,867.91,12,0
400722,19,Male,53,18,0,16,Basic,Quarterly,680.3,8,0
400723,24,Female,12,13,2,12,Basic,Annual,810.3,7,0
400724,32,Female,27,8,3,4,Standard,Annual,892.8,6,0
400725,40,Male,17,15,2,13,Basic,Annual,862.59,17,0
400726,50,Male,51,4,2,15,Premium,Quarterly,953.13,28,0
400727,43,Male,38,2,2,7,Standard,Quarterly,594.96,19,0
400728,46,Male,45,2,1,8,Standard,Quarterly,729.1,11,0
400729,21,Male,32,27,1,15,Basic,Quarterly,819.42,23,0
400730,34,Female,46,11,1,0,Standard,Quarterly,596.37,9,0
400731,39,Female,43,9,0,16,Basic,Annual,558.87,6,0
400732,33,Female,52,28,1,14,Standard,Annual,517.77,6,0
400733,23,Female,25,27,2,20,Standard,Annual,786.77,9,0
400734,37,Female,28,24,0,19,Premium,Annual,549.32,1,0
400735,23,Female,19,26,2,13,Basic,Quarterly,897.93,10,0
400736,42,Male,41,14,3,11,Basic,Annual,502.63,9,0
400737,30,Male,30,16,0,2,Standard,Quarterly,761.89,7,0
400738,38,Male,31,1,3,0,Premium,Annual,956.24,13,0
400739,25,Female,9,7,1,6,Basic,Annual,986.06,2,0
400740,37,Male,20,26,3,10,Premium,Annual,761.18,25,0
400741,19,Male,6,24,0,13,Standard,Quarterly,976.15,27,0
400742,44,Male,32,16,3,17,Premium,Quarterly,939.07,1,0
400743,44,Male,33,26,0,3,Basic,Quarterly,790.23,13,0
400744,22,Male,18,18,1,19,Basic,Quarterly,754.04,12,0
400745,39,Male,7,17,0,5,Premium,Quarterly,735.54,17,0
400746,37,Male,14,17,2,7,Premium,Quarterly,638.88,23,0
400747,24,Male,32,17,1,7,Standard,Quarterly,930.35,20,0
400748,32,Male,32,25,1,13,Standard,Quarterly,920.14,16,0
400749,37,Female,56,1,1,15,Basic,Annual,564.84,7,0
400750,33,Female,25,10,1,2,Standard,Quarterly,865.88,9,0
400751,44,Male,57,17,3,17,Premium,Annual,514.37,6,0
400752,41,Female,6,7,0,8,Basic,Annual,778.93,13,0
400753,50,Male,7,30,1,13,Standard,Quarterly,839.34,24,0
400754,49,Male,39,19,1,15,Standard,Quarterly,618.88,18,0
400755,32,Female,9,15,3,15,Premium,Annual,717.98,2,0
400756,43,Male,1,17,4,13,Standard,Annual,966.19,3,0
400757,32,Male,38,11,0,9,Standard,Quarterly,542.78,1,0
400758,39,Male,10,28,2,1,Premium,Annual,834.53,10,0
400759,23,Male,56,3,1,5,Premium,Quarterly,632.55,30,0
400760,50,Male,58,3,4,3,Basic,Quarterly,698.53,20,0
400761,32,Female,24,20,3,15,Basic,Annual,587.97,4,0
400762,22,Male,48,18,0,7,Standard,Quarterly,635.6,15,0
400763,46,Male,11,10,0,19,Premium,Annual,630.36,6,0
400764,36,Female,19,19,1,17,Premium,Annual,724.02,15,0
400765,28,Female,39,8,1,11,Premium,Quarterly,855.24,12,0
400766,50,Male,36,8,4,8,Standard,Quarterly,971.6,29,0
400767,36,Male,13,10,1,9,Standard,Annual,833.67,9,0
400768,31,Male,54,11,1,13,Premium,Annual,769.84,14,0
400769,46,Male,39,13,2,3,Basic,Quarterly,541.79,15,0
400770,30,Male,40,6,3,8,Basic,Annual,656.09,3,0
400771,46,Male,11,25,1,5,Premium,Quarterly,515.82,10,0
400772,24,Male,35,9,1,11,Standard,Quarterly,580.78,6,0
400773,28,Male,57,2,0,0,Standard,Annual,538.62,26,0
400774,31,Female,48,22,1,10,Basic,Annual,569.54,15,0
400775,30,Male,28,18,1,4,Premium,Quarterly,960.5,30,0
400776,21,Male,44,11,1,13,Premium,Annual,543.38,13,0
400777,31,Male,25,4,0,7,Standard,Quarterly,709.52,20,0
400778,37,Female,26,29,2,2,Premium,Annual,823.95,11,0
400779,38,Male,31,20,1,6,Premium,Quarterly,741.43,6,0
400780,47,Female,49,21,1,7,Basic,Quarterly,604.15,1,0
400781,35,Male,4,3,2,14,Premium,Annual,550.14,11,0
400782,26,Female,51,11,1,20,Basic,Annual,821.77,11,0
400783,32,Female,39,4,2,13,Standard,Quarterly,561.36,15,0
400784,27,Female,36,27,0,6,Basic,Quarterly,598.33,3,0
400785,42,Female,46,4,4,10,Premium,Annual,695.61,3,0
400786,23,Male,22,22,0,9,Basic,Quarterly,713.15,16,0
400787,41,Male,41,18,4,14,Premium,Quarterly,568.57,11,0
400788,42,Female,37,11,2,1,Standard,Annual,929.81,8,0
400789,45,Female,57,5,0,10,Basic,Quarterly,672.39,1,0
400790,32,Female,58,15,3,4,Premium,Annual,573.37,1,0
400791,44,Female,38,25,1,11,Standard,Annual,777.11,11,0
400792,33,Male,59,2,2,18,Basic,Quarterly,629.35,3,0
400793,34,Male,30,26,1,11,Basic,Annual,838.74,5,0
400794,38,Male,33,30,0,7,Standard,Annual,614.54,21,0
400795,24,Male,5,10,0,1,Premium,Annual,652.81,20,0
400796,44,Male,13,10,2,8,Basic,Annual,871.85,13,0
400797,30,Female,2,5,0,19,Standard,Annual,814.52,2,0
400798,46,Female,11,6,1,12,Basic,Quarterly,516.86,7,0
400799,21,Male,21,28,0,13,Premium,Annual,975.67,8,0
400800,20,Female,14,19,0,19,Basic,Annual,911.25,4,0
400801,22,Male,41,12,0,9,Premium,Quarterly,518.05,2,0
400802,39,Male,9,22,2,6,Standard,Annual,867.13,19,0
400803,37,Male,17,27,3,10,Basic,Quarterly,708.25,27,0
400804,50,Male,11,1,4,10,Basic,Quarterly,945.89,26,0
400805,29,Male,42,2,0,14,Premium,Annual,870.84,5,0
400806,37,Male,32,24,0,16,Standard,Quarterly,523.54,21,0
400807,35,Male,45,14,1,16,Standard,Annual,732.76,18,0
400808,47,Male,26,1,3,15,Premium,Quarterly,779.2,8,0
400809,27,Male,8,7,1,0,Premium,Quarterly,639.12,14,0
400810,47,Male,14,28,0,0,Basic,Quarterly,839.36,21,0
400811,32,Male,25,21,0,14,Standard,Annual,874.51,2,0
400812,25,Male,37,25,2,15,Standard,Annual,712.11,8,0
400813,46,Female,44,30,1,0,Basic,Quarterly,728.74,9,0
400814,49,Male,31,21,1,0,Standard,Annual,701.34,3,0
400815,49,Male,54,13,4,17,Basic,Quarterly,869.85,27,0
400816,39,Female,46,12,2,18,Premium,Quarterly,769.39,5,0
400817,29,Male,9,11,0,16,Standard,Annual,655.56,8,0
400818,36,Male,32,26,2,2,Standard,Annual,650.01,2,0
400819,36,Male,14,15,2,0,Standard,Quarterly,898.78,25,0
400820,39,Male,7,24,1,2,Standard,Quarterly,583.25,23,0
400821,35,Female,34,13,0,7,Standard,Quarterly,571.8,3,0
400822,50,Male,27,11,3,2,Premium,Quarterly,833.69,6,0
400823,23,Female,43,18,1,0,Premium,Quarterly,577.33,10,0
400824,49,Female,47,18,4,14,Standard,Quarterly,660.21,5,0
400825,49,Male,24,22,0,7,Standard,Annual,679.39,19,0
400826,25,Male,33,19,0,7,Premium,Annual,791.27,24,0
400827,33,Female,27,26,0,14,Basic,Quarterly,690.09,2,0
400828,50,Male,1,6,2,10,Premium,Annual,819.79,19,0
400829,40,Male,25,29,1,10,Standard,Annual,912.5,10,0
400830,45,Male,27,6,0,14,Standard,Annual,760.67,19,0
400831,39,Male,45,2,0,2,Premium,Quarterly,676.74,28,0
400832,21,Male,15,30,2,20,Standard,Quarterly,680.3,22,0
400833,24,Female,26,8,0,9,Standard,Quarterly,800.82,2,0
400834,33,Female,55,3,2,9,Standard,Quarterly,502.68,4,0
400835,43,Male,47,6,3,1,Standard,Quarterly,541.77,12,0
400836,45,Female,8,12,0,18,Basic,Quarterly,953.33,5,0
400837,49,Female,54,29,1,4,Basic,Annual,674.91,9,0
